0 153.595001 158.595001 690.804993 695.804993 -0.298462 -0.298462 0.577764 0.577764 0
1 148.500000 153.500000 581.859985 586.859985 -0.593605 -0.593605 -0.625318 -0.625318 0
2 440.235992 445.235992 996.911011 1001.911011 0.159881 0.159881 0.834421 0.834421 0
3 255.167007 260.167007 253.608002 258.608002 0.751341 0.751341 -0.347951 -0.347951 0
4 804.148010 809.148010 458.820007 463.820007 -0.116027 -0.116027 0.729632 0.729632 0
5 764.900024 769.900024 179.141006 184.141006 0.168308 0.168308 -0.628349 -0.628349 0
6 483.878998 488.878998 370.403992 375.403992 0.308679 0.308679 0.437948 0.437948 0
7 608.161011 613.161011 469.122009 474.122009 0.051667 0.051667 -0.042025 -0.042025 0
8 872.588013 877.588013 422.864990 427.864990 -0.418784 -0.418784 -0.616033 -0.616033 0
9 167.238998 172.238998 706.174011 711.174011 0.073415 0.073415 0.818815 0.818815 0
10 864.351013 869.351013 45.665001 50.665001 -0.825111 -0.825111 -0.375412 -0.375412 0
11 526.044983 531.044983 355.687012 360.687012 -0.265000 -0.265000 0.610899 0.610899 0
12 926.159973 931.159973 690.557983 695.557983 0.328824 0.328824 0.399990 0.399990 0
13 458.778992 463.778992 960.002014 965.002014 0.074118 0.074118 0.849975 0.849975 0
14 281.152008 286.152008 517.799011 522.799011 0.018143 0.018143 -0.706667 -0.706667 0
15 57.838001 62.838001 800.166992 805.166992 0.435000 0.435000 0.532512 0.532512 0
16 932.744995 937.744995 222.190002 227.190002 -0.104545 -0.104545 -0.050262 -0.050262 0
17 719.223999 724.223999 660.867981 665.867981 -0.036667 -0.036667 0.084595 0.084595 0
18 69.940002 74.940002 806.393982 811.393982 -0.352051 -0.352051 -0.706326 -0.706326 0
19 13.583000 18.583000 481.046997 486.046997 0.028571 0.028571 0.071503 0.071503 0
20 567.937988 572.937988 334.277008 339.277008 0.310000 0.310000 0.120510 0.120510 0
21 991.994995 996.994995 115.639000 120.639000 0.198947 0.198947 0.736192 0.736192 0
22 156.901993 161.901993 311.709015 316.709015 0.001277 0.001277 0.940099 0.940099 0
23 693.370972 698.370972 589.642029 594.642029 0.294348 0.294348 0.881663 0.881663 0
24 13.576000 18.576000 301.540985 306.540985 -0.798182 -0.798182 0.372680 0.372680 0
25 566.270996 571.270996 754.317993 759.317993 -0.402299 -0.402299 0.773541 0.773541 0
26 595.202026 600.202026 420.498993 425.498993 -0.238980 -0.238980 -0.431891 -0.431891 0
27 5.677000 10.677000 792.338989 797.338989 -0.126333 -0.126333 0.278045 0.278045 0
28 391.779999 396.779999 922.033020 927.033020 0.808824 0.808824 0.281166 0.281166 0
29 960.349976 965.349976 830.075989 835.075989 -0.208163 -0.208163 -0.445242 -0.445242 0
30 134.065002 139.065002 165.598007 170.598007 -0.024286 -0.024286 -0.072437 -0.072437 0
31 552.799011 557.799011 213.955994 218.955994 0.767949 0.767949 -0.170278 -0.170278 0
32 51.105000 56.105000 930.315979 935.315979 0.463455 0.463455 -0.309865 -0.309865 0
33 814.450989 819.450989 984.565002 989.565002 -0.565867 -0.565867 0.498005 0.498005 0
34 689.632019 694.632019 798.978027 803.978027 -0.354200 -0.354200 -0.358410 -0.358410 0
35 69.005997 74.005997 236.207993 241.207993 0.027778 0.027778 0.091789 0.091789 0
36 935.052002 940.052002 591.578003 596.578003 -0.752308 -0.752308 -0.523980 -0.523980 0
37 299.993988 304.993988 300.649994 305.649994 0.129474 0.129474 0.367351 0.367351 0
38 754.169006 759.169006 873.283020 878.283020 0.365484 0.365484 0.501316 0.501316 0
39 825.780029 830.780029 997.354980 1002.354980 -0.163000 -0.163000 -0.127593 -0.127593 0
40 860.333984 865.333984 180.222000 185.222000 -0.225915 -0.225915 -0.681216 -0.681216 0
41 750.317017 755.317017 2.576000 7.576000 -0.514595 -0.514595 0.536781 0.536781 0
42 477.734985 482.734985 491.298004 496.298004 0.175556 0.175556 0.791873 0.791873 0
43 303.243988 308.243988 190.727997 195.727997 0.525932 0.525932 0.287950 0.287950 0
44 188.179001 193.179001 381.337006 386.337006 0.180526 0.180526 0.073193 0.073193 0
45 615.112000 620.112000 668.632019 673.632019 -0.100824 -0.100824 -0.848128 -0.848128 0
46 110.100998 115.100998 580.067017 585.067017 0.046667 0.046667 -0.214380 -0.214380 0
47 784.143982 789.143982 113.560997 118.560997 -0.288082 -0.288082 0.674995 0.674995 0
48 94.662003 99.662003 249.039993 254.039993 -0.180820 -0.180820 0.582794 0.582794 0
49 193.412994 198.412994 345.527008 350.527008 0.484717 0.484717 0.229960 0.229960 0
50 53.550999 58.550999 140.296005 145.296005 0.060000 0.060000 -0.066679 -0.066679 0
51 410.557007 415.557007 592.562012 597.562012 -0.295789 -0.295789 -0.249710 -0.249710 0
52 791.249023 796.249023 710.085022 715.085022 -0.095217 -0.095217 0.216813 0.216813 0
53 137.216003 142.216003 572.255005 577.255005 -0.207250 -0.207250 0.349467 0.349467 0
54 911.646973 916.646973 684.437988 689.437988 -0.021515 -0.021515 0.669054 0.669054 0
55 621.963989 626.963989 778.533997 783.533997 0.071667 0.071667 0.106177 0.106177 0
56 798.976013 803.976013 874.780029 879.780029 -0.034545 -0.034545 -0.990498 -0.990498 0
57 856.723022 861.723022 203.522995 208.522995 0.028026 0.028026 0.767989 0.767989 0
58 611.536011 616.536011 416.526001 421.526001 -0.831042 -0.831042 -0.483185 -0.483185 0
59 175.225998 180.225998 518.854980 523.854980 -0.472745 -0.472745 -0.191875 -0.191875 0
60 743.070007 748.070007 249.718994 254.718994 -0.075238 -0.075238 0.626297 0.626297 0
61 798.617981 803.617981 142.742004 147.742004 0.043380 0.043380 0.714184 0.714184 0
62 354.412994 359.412994 739.763977 744.763977 0.391395 0.391395 -0.179036 -0.179036 0
63 197.376007 202.376007 897.831970 902.831970 0.020000 0.020000 -0.028966 -0.028966 0
64 20.341000 25.341000 146.936996 151.936996 0.082000 0.082000 -0.064617 -0.064617 0
65 146.158997 151.158997 714.507019 719.507019 0.164655 0.164655 -0.565725 -0.565725 0
66 672.161011 677.161011 854.474976 859.474976 0.393373 0.393373 0.732450 0.732450 0
67 45.659000 50.659000 703.580994 708.580994 -0.243444 -0.243444 0.872473 0.872473 0
68 946.320984 951.320984 765.510010 770.510010 -0.583333 -0.583333 0.725848 0.725848 0
69 515.500977 520.500977 73.876999 78.876999 0.468421 0.468421 -0.610880 -0.610880 0
70 476.312012 481.312012 585.429993 590.429993 0.706087 0.706087 0.593362 0.593362 0
71 389.123993 394.123993 517.497009 522.497009 -0.023810 -0.023810 -0.209753 -0.209753 0
72 422.717010 427.717010 633.598999 638.598999 -0.193483 -0.193483 0.875372 0.875372 0
73 393.776001 398.776001 447.846985 452.846985 -0.793086 -0.793086 -0.174701 -0.174701 0
74 16.252001 21.252001 307.415985 312.415985 -0.047742 -0.047742 0.313384 0.313384 0
75 974.392029 979.392029 213.903000 218.903000 -0.853297 -0.853297 -0.318212 -0.318212 0
76 244.356003 249.356003 628.426025 633.426025 0.051250 0.051250 0.069061 0.069061 0
77 515.539001 520.539001 937.780029 942.780029 -0.155789 -0.155789 -0.944437 -0.944437 0
78 575.671997 580.671997 379.475006 384.475006 0.889663 0.889663 0.027891 0.027891 0
79 190.832001 195.832001 209.393005 214.393005 0.054000 0.054000 -0.195063 -0.195063 0
80 639.536011 644.536011 897.927002 902.927002 0.591667 0.591667 -0.762209 -0.762209 0
81 431.920013 436.920013 498.735992 503.735992 -0.206087 -0.206087 -0.102343 -0.102343 0
82 783.351013 788.351013 623.564026 628.564026 -0.544945 -0.544945 0.732657 0.732657 0
83 512.552002 517.552002 450.097992 455.097992 0.313636 0.313636 0.314415 0.314415 0
84 642.572998 647.572998 786.395020 791.395020 -0.000000 -0.000000 -0.097500 -0.097500 0
85 141.345993 146.345993 836.299988 841.299988 -0.063636 -0.063636 -0.445074 -0.445074 0
86 567.716003 572.716003 885.763977 890.763977 -0.293214 -0.293214 -0.484597 -0.484597 0
87 711.067017 716.067017 42.341999 47.341999 -0.653021 -0.653021 0.705996 0.705996 0
88 470.244995 475.244995 756.200012 761.200012 0.609175 0.609175 -0.760757 -0.760757 0
89 789.765015 794.765015 328.252991 333.252991 -0.289583 -0.289583 -0.385812 -0.385812 0
90 824.234985 829.234985 322.431000 327.431000 0.107500 0.107500 0.219711 0.219711 0
91 715.395996 720.395996 211.104004 216.104004 -0.615921 -0.615921 -0.449836 -0.449836 0
92 636.164978 641.164978 633.169983 638.169983 -0.129655 -0.129655 -0.262863 -0.262863 0
